row,label,x,y
1907,rug|sat|cat,0,0
1908,rug|sat|dog,0,0
1909,rug|sat|lay,0,0
1910,rug|sat|mat,0,0
1911,rug|sat|on,0,0
1912,rug|sat|red,0,0
1913,rug|sat|rug,0,0
1914,rug|sat|sat,0,0
1915,rug|sat|small,0,0
1916,rug|sat|tabby,0,0
1917,rug|sat|the,0,0
1918,rug|small|big,0,0
1919,rug|small|brown,0,0
1920,rug|small|calico,0,0
1921,rug|small|cat,0,0
1922,rug|small|dog,0,0
1923,rug|small|lay,0,0
1924,rug|small|mat,0,0
1925,rug|small|on,0,0
1926,rug|small|red,0,0
1927,rug|small|rug,0,0
1928,rug|small|sat,0,0
1929,rug|small|small,0,0
1930,rug|small|tabby,0,0
1931,rug|small|the,0,0
1932,rug|tabby|big,0,0
1933,rug|tabby|brown,0,0
1934,rug|tabby|calico,0,0
1935,rug|tabby|cat,0,0
1936,rug|tabby|dog,0,0
1937,rug|tabby|lay,0,0
1938,rug|tabby|mat,0,0
1939,rug|tabby|on,0,0
1940,rug|tabby|red,0,0
1941,rug|tabby|rug,0,0
1942,rug|tabby|sat,0,0
1943,rug|tabby|small,0,0
1944,rug|tabby|tabby,0,0
1945,rug|tabby|the,0,0
1946,rug|the|big,-0.3170,-0.3170
1947,rug|the|brown,0,0
1948,rug|the|calico,-0.2388,-0.2388
1949,rug|the|cat,0,0
1950,rug|the|dog,0,0
1951,rug|the|lay,0,0
1952,rug|the|mat,0,0
1953,rug|the|on,0,0
1954,rug|the|red,0,0
1955,rug|the|rug,0,0
1956,rug|the|sat,0,0
1957,rug|the|small,-0.3170,4.1216
1958,rug|the|tabby,-0.2388,-0.2388
1959,rug|the|the,0,0
1960,sat|big|big,0,0
1961,sat|big|brown,0,0
1962,sat|big|calico,0,0
1963,sat|big|cat,0,0
1964,sat|big|dog,0,0
1965,sat|big|lay,0,0
1966,sat|big|mat,0,0
1967,sat|big|on,0,0
1968,sat|big|red,0,0
1969,sat|big|rug,0,0
1970,sat|big|sat,0,0
1971,sat|big|small,0,0
1972,sat|big|tabby,0,0
1973,sat|big|the,0,0
1974,sat|brown|big,0,0
1975,sat|brown|brown,0,0
1976,sat|brown|calico,0,0
1977,sat|brown|cat,0,0
1978,sat|brown|dog,0,0
1979,sat|brown|lay,0,0
1980,sat|brown|mat,0,0
1981,sat|brown|on,0,0
1982,sat|brown|red,0,0
1983,sat|brown|rug,0,0
1984,sat|brown|sat,0,0
1985,sat|brown|small,0,0
1986,sat|brown|tabby,0,0
1987,sat|brown|the,0,0
1988,sat|calico|big,0,0
1989,sat|calico|brown,0,0
1990,sat|calico|calico,0,0
1991,sat|calico|cat,0,0
1992,sat|calico|dog,0,0
1993,sat|calico|lay,0,0
1994,sat|calico|mat,0,0
1995,sat|calico|on,0,0
1996,sat|calico|red,0,0
1997,sat|calico|rug,0,0
1998,sat|calico|sat,0,0
1999,sat|calico|small,0,0
2000,sat|calico|tabby,0,0
2001,sat|calico|the,0,0
2002,sat|cat|big,0,0
2003,sat|cat|brown,0,0
2004,sat|cat|calico,0,0
2005,sat|cat|cat,0,0
2006,sat|cat|dog,0,0
2007,sat|cat|lay,0,0
2008,sat|cat|mat,0,0
2009,sat|cat|on,0,0
2010,sat|cat|red,0,0
2011,sat|cat|rug,0,0
2012,sat|cat|sat,0,0
2013,sat|cat|small,0,0
2014,sat|cat|tabby,0,0
2015,sat|cat|the,0,0
2016,sat|dog|big,0,0
2017,sat|dog|brown,0,0
2018,sat|dog|calico,0,0
2019,sat|dog|cat,0,0
2020,sat|dog|dog,0,0
2021,sat|dog|lay,0,0
2022,sat|dog|mat,0,0
2023,sat|dog|on,0,0
2024,sat|dog|red,0,0
2025,sat|dog|rug,0,0
2026,sat|dog|sat,0,0
2027,sat|dog|small,0,0
2028,sat|dog|tabby,0,0
2029,sat|dog|the,0,0
2030,sat|lay|big,0,0
2031,sat|lay|brown,0,0
2032,sat|lay|calico,0,0
2033,sat|lay|cat,0,0
2034,sat|lay|dog,0,0
2035,sat|lay|lay,0,0
2036,sat|lay|mat,0,0
2037,sat|lay|on,0,0
2038,sat|lay|red,0,0
2039,sat|lay|rug,0,0
2040,sat|lay|sat,0,0
2041,sat|lay|small,0,0
2042,sat|lay|tabby,0,0
2043,sat|lay|the,0,0
2044,sat|mat|big,0,0
2045,sat|mat|brown,0,0
2046,sat|mat|calico,0,0
2047,sat|mat|cat,0,0
2048,sat|mat|dog,0,0
2049,sat|mat|lay,0,0
2050,sat|mat|mat,0,0
2051,sat|mat|on,0,0
2052,sat|mat|red,0,0
2053,sat|mat|rug,0,0
2054,sat|mat|sat,0,0
2055,sat|mat|small,0,0
2056,sat|mat|tabby,0,0
2057,sat|mat|the,0,0
2058,sat|on|big,0,0
2059,sat|on|brown,0,0
2060,sat|on|calico,0,0
2061,sat|on|cat,0,0
2062,sat|on|dog,0,0
2063,sat|on|lay,0,0
2064,sat|on|mat,0,0
2065,sat|on|on,0,0
2066,sat|on|red,0,0
2067,sat|on|rug,0,0
2068,sat|on|sat,0,0
2069,sat|on|small,0,0
2070,sat|on|tabby,0,0
2071,sat|on|the,-0.6262,-0.6262
2072,sat|red|big,0,0
2073,sat|red|brown,0,0
2074,sat|red|calico,0,0
2075,sat|red|cat,0,0
2076,sat|red|dog,0,0
2077,sat|red|lay,0,0
2078,sat|red|mat,0,0
2079,sat|red|on,0,0
2080,sat|red|red,0,0
2081,sat|red|rug,0,0
2082,sat|red|sat,0,0
2083,sat|red|small,0,0
2084,sat|red|tabby,0,0
2085,sat|red|the,0,0
2086,sat|rug|big,0,0
2087,sat|rug|brown,0,0
2088,sat|rug|calico,0,0
2089,sat|rug|cat,0,0
2090,sat|rug|dog,0,0
2091,sat|rug|lay,0,0
2092,sat|rug|mat,0,0
2093,sat|rug|on,0,0
2094,sat|rug|red,0,0
2095,sat|rug|rug,0,0
2096,sat|rug|sat,0,0
2097,sat|rug|small,0,0
2098,sat|rug|tabby,0,0
2099,sat|rug|the,0,0
2100,sat|sat|big,0,0
2101,sat|sat|brown,0,0
2102,sat|sat|calico,0,0
2103,sat|sat|cat,0,0
2104,sat|sat|dog,0,0
2105,sat|sat|lay,0,0
2106,sat|sat|mat,0,0
2107,sat|sat|on,0,0
2108,sat|sat|red,0,0
2109,sat|sat|rug,0,0
2110,sat|sat|sat,0,0
2111,sat|sat|small,0,0
2112,sat|sat|tabby,0,0
2113,sat|sat|the,0,0
2114,sat|small|big,0,0
2115,sat|small|brown,0,0
2116,sat|small|calico,0,0
2117,sat|small|cat,0,0
2118,sat|small|dog,0,0
2119,sat|small|lay,0,0
2120,sat|small|mat,0,0
2121,sat|small|on,0,0
2122,sat|small|red,0,0
2123,sat|small|rug,0,0
2124,sat|small|sat,0,0
2125,sat|small|small,0,0
2126,sat|small|tabby,0,0
2127,sat|small|the,0,0
2128,sat|tabby|big,0,0
2129,sat|tabby|brown,0,0
2130,sat|tabby|calico,0,0
2131,sat|tabby|cat,0,0
2132,sat|tabby|dog,0,0
2133,sat|tabby|lay,0,0
2134,sat|tabby|mat,0,0
2135,sat|tabby|on,0,0
2136,sat|tabby|red,0,0
2137,sat|tabby|rug,0,0
2138,sat|tabby|sat,0,0
2139,sat|tabby|small,0,0
2140,sat|tabby|tabby,0,0
2141,sat|tabby|the,0,0
2142,sat|the|big,0,0
2143,sat|the|brown,0,0
2144,sat|the|calico,0,0
2145,sat|the|cat,0,0
2146,sat|the|dog,0,0
2147,sat|the|lay,0,0
2148,sat|the|mat,0,0
2149,sat|the|on,0,0
2150,sat|the|red,0,0
2151,sat|the|rug,0,0
2152,sat|the|sat,0,0
2153,sat|the|small,0,0
2154,sat|the|tabby,0,0
2155,sat|the|the,0,0
2156,small|big|big,0,0
2157,small|big|brown,0,0
2158,small|big|calico,0,0
2159,small|big|cat,0,0
2160,small|big|dog,0,0
2161,small|big|lay,0,0
2162,small|big|mat,0,0
2163,small|big|on,0,0
2164,small|big|red,0,0
2165,small|big|rug,0,0
2166,small|big|sat,0,0
2167,small|big|small,0,0
2168,small|big|tabby,0,0
2169,small|big|the,0,0
2170,small|brown|big,0,0
2171,small|brown|brown,0,0
2172,small|brown|calico,0,0
2173,small|brown|cat,0,0
2174,small|brown|dog,-0.3568,-0.3568
2175,small|brown|lay,0,0
2176,small|brown|mat,0,0
2177,small|brown|on,0,0
2178,small|brown|red,0,0
2179,small|brown|rug,0,0
2180,small|brown|sat,0,0
2181,small|brown|small,0,0
2182,small|brown|tabby,0,0
2183,small|brown|the,0,0
2184,small|calico|big,0,0
2185,small|calico|brown,0,0
2186,small|calico|calico,0,0
2187,small|calico|cat,0,0
2188,small|calico|dog,0,0
2189,small|calico|lay,0,0
2190,small|calico|mat,0,0
2191,small|calico|on,0,0
2192,small|calico|red,0,0
2193,small|calico|rug,0,0
2194,small|calico|sat,0,0
2195,small|calico|small,0,0
2196,small|calico|tabby,0,0
2197,small|calico|the,0,0
2198,small|cat|big,0,0
2199,small|cat|brown,0,0
2200,small|cat|calico,0,0
2201,small|cat|cat,0,0
2202,small|cat|dog,0,0
2203,small|cat|lay,0,0
2204,small|cat|mat,0,0
2205,small|cat|on,0,0
2206,small|cat|red,0,0
2207,small|cat|rug,0,0
2208,small|cat|sat,0,0
2209,small|cat|small,0,0
2210,small|cat|tabby,0,0
2211,small|cat|the,0,0
2212,small|dog|big,0,0
2213,small|dog|brown,0,0
2214,small|dog|calico,0,0
2215,small|dog|cat,0,0
2216,small|dog|dog,0,0
2217,small|dog|lay,0,0
2218,small|dog|mat,0,0
2219,small|dog|on,0,0
2220,small|dog|red,0,0
2221,small|dog|rug,0,0
2222,small|dog|sat,0,0
2223,small|dog|small,0,0
2224,small|dog|tabby,0,0
2225,small|dog|the,0,0
2226,small|lay|big,0,0
2227,small|lay|brown,0,0
2228,small|lay|calico,0,0
2229,small|lay|cat,0,0
2230,small|lay|dog,0,0
2231,small|lay|lay,0,0
2232,small|lay|mat,0,0
2233,small|lay|on,0,0
2234,small|lay|red,0,0
2235,small|lay|rug,0,0
2236,small|lay|sat,0,0
2237,small|lay|small,0,0
2238,small|lay|tabby,0,0
2239,small|lay|the,0,0
2240,small|mat|big,0,0
2241,small|mat|brown,0,0
2242,small|mat|calico,0,0
2243,small|mat|cat,0,0
2244,small|mat|dog,0,0
2245,small|mat|lay,0,0
2246,small|mat|mat,0,0
2247,small|mat|on,0,0
2248,small|mat|red,0,0
2249,small|mat|rug,0,0
2250,small|mat|sat,0,0
2251,small|mat|small,0,0
2252,small|mat|tabby,0,0
2253,small|mat|the,0,0
2254,small|on|big,0,0
2255,small|on|brown,0,0
2256,small|on|calico,0,0
2257,small|on|cat,0,0
2258,small|on|dog,0,0
2259,small|on|lay,0,0
2260,small|on|mat,0,0
2261,small|on|on,0,0
2262,small|on|red,0,0
2263,small|on|rug,0,0
2264,small|on|sat,0,0
2265,small|on|small,0,0
2266,small|on|tabby,0,0
2267,small|on|the,0,0
2268,small|red|big,0,0
2269,small|red|brown,0,0
2270,small|red|calico,0,0
2271,small|red|cat,0,0
2272,small|red|dog,0,0
2273,small|red|lay,0,0
2274,small|red|mat,0,0
2275,small|red|on,0,0
2276,small|red|red,0,0
2277,small|red|rug,0,0
2278,small|red|sat,0,0
2279,small|red|small,0,0
2280,small|red|tabby,0,0
2281,small|red|the,0,0
2282,small|rug|big,0,0
2283,small|rug|brown,0,0
2284,small|rug|calico,0,0
2285,small|rug|cat,0,0
2286,small|rug|dog,0,0
2287,small|rug|lay,0,0
2288,small|rug|mat,0,0
2289,small|rug|on,0,0
2290,small|rug|red,0,0
2291,small|rug|rug,0,0
2292,small|rug|sat,0,0
2293,small|rug|small,0,0
2294,small|rug|tabby,0,0
2295,small|rug|the,0,0
2296,small|sat|big,0,0
2297,small|sat|brown,0,0
2298,small|sat|calico,0,0
2299,small|sat|cat,0,0
2300,small|sat|dog,0,0
2301,small|sat|lay,0,0
2302,small|sat|mat,0,0
2303,small|sat|on,0,0
2304,small|sat|red,0,0
2305,small|sat|rug,0,0
2306,small|sat|sat,0,0
2307,small|sat|small,0,0
2308,small|sat|tabby,0,0
2309,small|sat|the,0,0
2310,small|small|big,0,0
2311,small|small|brown,0,0
2312,small|small|calico,0,0
2313,small|small|cat,0,0
2314,small|small|dog,0,0
2315,small|small|lay,0,0
2316,small|small|mat,0,0
2317,small|small|on,0,0
2318,small|small|red,0,0
2319,small|small|rug,0,0
2320,small|small|sat,0,0
2321,small|small|small,0,0
2322,small|small|tabby,0,0
2323,small|small|the,0,0
2324,small|tabby|big,0,0
2325,small|tabby|brown,0,0
2326,small|tabby|calico,0,0
2327,small|tabby|cat,0,0
2328,small|tabby|dog,0,0
2329,small|tabby|lay,0,0
2330,small|tabby|mat,0,0
2331,small|tabby|on,0,0
2332,small|tabby|red,0,0
2333,small|tabby|rug,0,0
2334,small|tabby|sat,0,0
2335,small|tabby|small,0,0
2336,small|tabby|tabby,0,0
2337,small|tabby|the,0,0
2338,small|the|big,0,0
2339,small|the|brown,0,0
2340,small|the|calico,0,0
2341,small|the|cat,0,0
2342,small|the|dog,0,0
2343,small|the|lay,0,0
2344,small|the|mat,0,0
2345,small|the|on,0,0
2346,small|the|red,0,0
2347,small|the|rug,0,0
2348,small|the|sat,0,0
2349,small|the|small,0,0
2350,small|the|tabby,0,0
2351,small|the|the,0,0
2352,tabby|big|big,0,0
2353,tabby|big|brown,0,0
2354,tabby|big|calico,0,0
2355,tabby|big|cat,0,0
2356,tabby|big|dog,0,0
2357,tabby|big|lay,0,0
2358,tabby|big|mat,0,0
2359,tabby|big|on,0,0
2360,tabby|big|red,0,0
2361,tabby|big|rug,0,0
2362,tabby|big|sat,0,0
2363,tabby|big|small,0,0
2364,tabby|big|tabby,0,0
2365,tabby|big|the,0,0
2366,tabby|brown|big,0,0
2367,tabby|brown|brown,0,0
2368,tabby|brown|calico,0,0
2369,tabby|brown|cat,0,0
2370,tabby|brown|dog,0,0
2371,tabby|brown|lay,0,0
2372,tabby|brown|mat,0,0
2373,tabby|brown|on,0,0
2374,tabby|brown|red,0,0
2375,tabby|brown|rug,0,0
2376,tabby|brown|sat,0,0
2377,tabby|brown|small,0,0
2378,tabby|brown|tabby,0,0
2379,tabby|brown|the,0,0
2380,tabby|calico|big,0,0
2381,tabby|calico|brown,0,0
2382,tabby|calico|calico,0,0
2383,tabby|calico|cat,0,0
2384,tabby|calico|dog,0,0
2385,tabby|calico|lay,0,0
2386,tabby|calico|mat,0,0
2387,tabby|calico|on,0,0
2388,tabby|calico|red,0,0
2389,tabby|calico|rug,0,0
2390,tabby|calico|sat,0,0
2391,tabby|calico|small,0,0
2392,tabby|calico|tabby,0,0
2393,tabby|calico|the,0,0
2394,tabby|cat|big,0,0
2395,tabby|cat|brown,0,0
2396,tabby|cat|calico,0,0
2397,tabby|cat|cat,0,0
2398,tabby|cat|dog,0,0
2399,tabby|cat|lay,0,0
2400,tabby|cat|mat,0,0
2401,tabby|cat|on,0,0
2402,tabby|cat|red,0,0
2403,tabby|cat|rug,0,0
2404,tabby|cat|sat,-0.3568,-0.3568
2405,tabby|cat|small,0,0
2406,tabby|cat|tabby,0,0
2407,tabby|cat|the,0,0
2408,tabby|dog|big,0,0
2409,tabby|dog|brown,0,0
2410,tabby|dog|calico,0,0
2411,tabby|dog|cat,0,0
2412,tabby|dog|dog,0,0
2413,tabby|dog|lay,0,0
2414,tabby|dog|mat,0,0
2415,tabby|dog|on,0,0
2416,tabby|dog|red,0,0
2417,tabby|dog|rug,0,0
2418,tabby|dog|sat,0,0
2419,tabby|dog|small,0,0
2420,tabby|dog|tabby,0,0
2421,tabby|dog|the,0,0
2422,tabby|lay|big,0,0
2423,tabby|lay|brown,0,0
2424,tabby|lay|calico,0,0
2425,tabby|lay|cat,0,0
2426,tabby|lay|dog,0,0
2427,tabby|lay|lay,0,0
2428,tabby|lay|mat,0,0
2429,tabby|lay|on,0,0
2430,tabby|lay|red,0,0
2431,tabby|lay|rug,0,0
2432,tabby|lay|sat,0,0
2433,tabby|lay|small,0,0
2434,tabby|lay|tabby,0,0
2435,tabby|lay|the,0,0
2436,tabby|mat|big,0,0
2437,tabby|mat|brown,0,0
2438,tabby|mat|calico,0,0
2439,tabby|mat|cat,0,0
2440,tabby|mat|dog,0,0
2441,tabby|mat|lay,0,0
2442,tabby|mat|mat,0,0
2443,tabby|mat|on,0,0
2444,tabby|mat|red,0,0
2445,tabby|mat|rug,0,0
2446,tabby|mat|sat,0,0
2447,tabby|mat|small,0,0
2448,tabby|mat|tabby,0,0
2449,tabby|mat|the,0,0
2450,tabby|on|big,0,0
2451,tabby|on|brown,0,0
2452,tabby|on|calico,0,0
2453,tabby|on|cat,0,0
2454,tabby|on|dog,0,0
2455,tabby|on|lay,0,0
2456,tabby|on|mat,0,0
2457,tabby|on|on,0,0
2458,tabby|on|red,0,0
2459,tabby|on|rug,0,0
2460,tabby|on|sat,0,0
2461,tabby|on|small,0,0
2462,tabby|on|tabby,0,0
2463,tabby|on|the,0,0
2464,tabby|red|big,0,0
2465,tabby|red|brown,0,0
2466,tabby|red|calico,0,0
2467,tabby|red|cat,0,0
2468,tabby|red|dog,0,0
2469,tabby|red|lay,0,0
2470,tabby|red|mat,0,0
2471,tabby|red|on,0,0
2472,tabby|red|red,0,0
2473,tabby|red|rug,0,0
2474,tabby|red|sat,0,0
2475,tabby|red|small,0,0
2476,tabby|red|tabby,0,0
2477,tabby|red|the,0,0
2478,tabby|rug|big,0,0
2479,tabby|rug|brown,0,0
2480,tabby|rug|calico,0,0
2481,tabby|rug|cat,0,0
2482,tabby|rug|dog,0,0
2483,tabby|rug|lay,0,0
2484,tabby|rug|mat,0,0
2485,tabby|rug|on,0,0
2486,tabby|rug|red,0,0
2487,tabby|rug|rug,0,0
2488,tabby|rug|sat,0,0
2489,tabby|rug|small,0,0
2490,tabby|rug|tabby,0,0
2491,tabby|rug|the,0,0
2492,tabby|sat|big,0,0
2493,tabby|sat|brown,0,0
2494,tabby|sat|calico,0,0
2495,tabby|sat|cat,0,0
2496,tabby|sat|dog,0,0
2497,tabby|sat|lay,0,0
2498,tabby|sat|mat,0,0
2499,tabby|sat|on,0,0
2500,tabby|sat|red,0,0
2501,tabby|sat|rug,0,0
2502,tabby|sat|sat,0,0
2503,tabby|sat|small,0,0
2504,tabby|sat|tabby,0,0
2505,tabby|sat|the,0,0
2506,tabby|small|big,0,0
2507,tabby|small|brown,0,0
2508,tabby|small|calico,0,0
2509,tabby|small|cat,0,0
2510,tabby|small|dog,0,0
2511,tabby|small|lay,0,0
2512,tabby|small|mat,0,0
2513,tabby|small|on,0,0
2514,tabby|small|red,0,0
2515,tabby|small|rug,0,0
2516,tabby|small|sat,0,0
2517,tabby|small|small,0,0
2518,tabby|small|tabby,0,0
2519,tabby|small|the,0,0
2520,tabby|tabby|big,0,0
2521,tabby|tabby|brown,0,0
2522,tabby|tabby|calico,0,0
2523,tabby|tabby|cat,0,0
2524,tabby|tabby|dog,0,0
2525,tabby|tabby|lay,0,0
2526,tabby|tabby|mat,0,0
2527,tabby|tabby|on,0,0
2528,tabby|tabby|red,0,0
2529,tabby|tabby|rug,0,0
2530,tabby|tabby|sat,0,0
2531,tabby|tabby|small,0,0
2532,tabby|tabby|tabby,0,0
2533,tabby|tabby|the,0,0
2534,tabby|the|big,0,0
2535,tabby|the|brown,0,0
2536,tabby|the|calico,0,0
2537,tabby|the|cat,0,0
2538,tabby|the|dog,0,0
2539,tabby|the|lay,0,0
2540,tabby|the|mat,0,0
2541,tabby|the|on,0,0
2542,tabby|the|red,0,0
2543,tabby|the|rug,0,0
2544,tabby|the|sat,0,0
2545,tabby|the|small,0,0
2546,tabby|the|tabby,0,0
2547,tabby|the|the,0,0
2548,the|big|big,0,0
2549,the|big|brown,0,0
2550,the|big|calico,0,0
2551,the|big|cat,0,0
2552,the|big|dog,0,0
2553,the|big|lay,0,0
2554,the|big|mat,0,0
2555,the|big|on,0,0
2556,the|big|red,-0.3568,-0.3568
2557,the|big|rug,0,0
2558,the|big|sat,0,0
2559,the|big|small,0,0
2560,the|big|tabby,0,0
2561,the|big|the,0,0
2562,the|brown|big,0,0
2563,the|brown|brown,0,0
2564,the|brown|calico,0,0
2565,the|brown|cat,0,0
2566,the|brown|dog,0,0
2567,the|brown|lay,0,0
2568,the|brown|mat,0,0
2569,the|brown|on,0,0
2570,the|brown|red,0,0
2571,the|brown|rug,0,0
2572,the|brown|sat,0,0
2573,the|brown|small,0,0
2574,the|brown|tabby,0,0
2575,the|brown|the,0,0
2576,the|calico|big,0,0
2577,the|calico|brown,0,0
2578,the|calico|calico,0,0
2579,the|calico|cat,-0.3568,-0.3568
2580,the|calico|dog,0,0
2581,the|calico|lay,0,0
2582,the|calico|mat,0,0
2583,the|calico|on,0,0
2584,the|calico|red,0,0
2585,the|calico|rug,0,0
2586,the|calico|sat,0,0
2587,the|calico|small,0,0
2588,the|calico|tabby,0,0
2589,the|calico|the,0,0
2590,the|cat|big,0,0
2591,the|cat|brown,0,0
2592,the|cat|calico,0,0
2593,the|cat|cat,0,0
2594,the|cat|dog,0,0
2595,the|cat|lay,0,0
2596,the|cat|mat,0,0
2597,the|cat|on,0,0
2598,the|cat|red,0,0
2599,the|cat|rug,0,0
2600,the|cat|sat,0,0
2601,the|cat|small,0,0
2602,the|cat|tabby,0,0
2603,the|cat|the,0,0
2604,the|dog|big,0,0
2605,the|dog|brown,0,0
2606,the|dog|calico,0,0
2607,the|dog|cat,0,0
2608,the|dog|dog,0,0
2609,the|dog|lay,0,0
2610,the|dog|mat,0,0
2611,the|dog|on,0,0
2612,the|dog|red,0,0
2613,the|dog|rug,0,0
2614,the|dog|sat,0,0
2615,the|dog|small,0,0
2616,the|dog|tabby,0,0
2617,the|dog|the,0,0
2618,the|lay|big,0,0
2619,the|lay|brown,0,0
2620,the|lay|calico,0,0
2621,the|lay|cat,0,0
2622,the|lay|dog,0,0
2623,the|lay|lay,0,0
2624,the|lay|mat,0,0
2625,the|lay|on,0,0
2626,the|lay|red,0,0
2627,the|lay|rug,0,0
2628,the|lay|sat,0,0
2629,the|lay|small,0,0
2630,the|lay|tabby,0,0
2631,the|lay|the,0,0
2632,the|mat|big,0,0
2633,the|mat|brown,0,0
2634,the|mat|calico,0,0
2635,the|mat|cat,0,0
2636,the|mat|dog,0,0
2637,the|mat|lay,0,0
2638,the|mat|mat,0,0
2639,the|mat|on,0,0
2640,the|mat|red,0,0
2641,the|mat|rug,0,0
2642,the|mat|sat,0,0
2643,the|mat|small,0,0
2644,the|mat|tabby,0,0
2645,the|mat|the,1.7541,-0.7749
2646,the|on|big,0,0
2647,the|on|brown,0,0
2648,the|on|calico,0,0
2649,the|on|cat,0,0
2650,the|on|dog,0,0
2651,the|on|lay,0,0
2652,the|on|mat,0,0
2653,the|on|on,0,0
2654,the|on|red,0,0
2655,the|on|rug,0,0
2656,the|on|sat,0,0
2657,the|on|small,0,0
2658,the|on|tabby,0,0
2659,the|on|the,0,0
2660,the|red|big,0,0
2661,the|red|brown,0,0
2662,the|red|calico,0,0
2663,the|red|cat,0,0
2664,the|red|dog,0,0
2665,the|red|lay,0,0
2666,the|red|mat,0,0
2667,the|red|on,0,0
2668,the|red|red,0,0
2669,the|red|rug,0,0
2670,the|red|sat,0,0
2671,the|red|small,0,0
2672,the|red|tabby,0,0
2673,the|red|the,0,0
2674,the|rug|big,0,0
2675,the|rug|brown,0,0
2676,the|rug|calico,0,0
2677,the|rug|cat,0,0
2678,the|rug|dog,0,0
2679,the|rug|lay,0,0
2680,the|rug|mat,0,0
2681,the|rug|on,0,0
2682,the|rug|red,0,0
2683,the|rug|rug,0,0
2684,the|rug|sat,0,0
2685,the|rug|small,0,0
2686,the|rug|tabby,0,0
2687,the|rug|the,2.4919,-0.8340
2688,the|sat|big,0,0
2689,the|sat|brown,0,0
2690,the|sat|calico,0,0
2691,the|sat|cat,0,0
2692,the|sat|dog,0,0
2693,the|sat|lay,0,0
2694,the|sat|mat,0,0
2695,the|sat|on,0,0
2696,the|sat|red,0,0
2697,the|sat|rug,0,0
2698,the|sat|sat,0,0
2699,the|sat|small,0,0
2700,the|sat|tabby,0,0
2701,the|sat|the,0,0
2702,the|small|big,0,0
2703,the|small|brown,-0.3568,-0.3568
2704,the|small|calico,0,0
2705,the|small|cat,0,0
2706,the|small|dog,0,0
2707,the|small|lay,0,0
2708,the|small|mat,0,0
2709,the|small|on,0,0
2710,the|small|red,0,0
2711,the|small|rug,0,0
2712,the|small|sat,0,0
2713,the|small|small,0,0
2714,the|small|tabby,0,0
2715,the|small|the,0,0
2716,the|tabby|big,0,0
2717,the|tabby|brown,0,0
2718,the|tabby|calico,0,0
2719,the|tabby|cat,-0.3568,-0.3568
2720,the|tabby|dog,0,0
2721,the|tabby|lay,0,0
2722,the|tabby|mat,0,0
2723,the|tabby|on,0,0
2724,the|tabby|red,0,0
2725,the|tabby|rug,0,0
2726,the|tabby|sat,0,0
2727,the|tabby|small,0,0
2728,the|tabby|tabby,0,0
2729,the|tabby|the,0,0
2730,the|the|big,0,0
2731,the|the|brown,0,0
2732,the|the|calico,0,0
2733,the|the|cat,0,0
2734,the|the|dog,0,0
2735,the|the|lay,0,0
2736,the|the|mat,0,0
2737,the|the|on,0,0
2738,the|the|red,0,0
2739,the|the|rug,0,0
2740,the|the|sat,0,0
2741,the|the|small,0,0
2742,the|the|tabby,0,0
2743,the|the|the,0,0
